song_id,song_name,release_year,artist,artist_id,followers,artist_type,main_genre,artist_popularity,song_popularity,explicit,duration_sec,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
3CWi77OKqAOFVmXfyH6kFb,'Anything But Down',1998, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,25,FALSE,258.093,4,0,4,0.0181,0.622,0.755,0.000003,0.106,-6.474,0.033,0.552,121.225
3rhX0zbugBoUkTADNGGkj2,'Steve McQueen',2002, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,30,FALSE,205.467,0,1,4,0.0499,0.557,0.888,0,0.0569,-3.484,0.108,0.733,169.931
1BFfvGcVL0CdnqWmZM3bH2,'Good Is Good',2005, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,32,FALSE,257.267,6,0,4,0.0181,0.474,0.833,0,0.23,-3.466,0.0344,0.381,142.908
2gLvsQQ2mA1HeRF30Epg3E,"""Can't Cry Anymore""",1993, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,36,FALSE,221.84,7,1,4,0.03,0.838,0.539,0.0000124,0.0554,-10.806,0.0584,0.847,110.71
2n5bpmhEqlMJ2jgvWAwD9N,'Easy',2013, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,40,FALSE,253.36,9,1,4,0.0256,0.522,0.571,0.00000114,0.0757,-5.567,0.0245,0.608,169.994
6MWJy3DXI0Je49FW3gDpLp,'Leaving Las Vegas',1993, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,41,FALSE,309.197,2,1,4,0.117,0.678,0.552,0.0000238,0.0552,-9.912,0.0342,0.838,80.833
3BOywlNj1muD3sU9aMYRiA,'My Favorite Mistake',1998, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,41,FALSE,248.24,4,0,4,0.00494,0.614,0.777,0.000851,0.349,-8.24,0.0304,0.552,104.646
1v2ECI79z8S4PQv9xYwIfU,'Soak Up The Sun',2002, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,47,FALSE,292.133,4,1,4,0.0378,0.711,0.735,0,0.107,-5.026,0.0432,0.698,119.974
16RgOvGr4RpkitCiWK5sqU,'The First Cut Is The Deepest',2003, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,49,FALSE,227.293,2,1,4,0.0169,0.499,0.747,0,0.108,-4.54,0.0274,0.693,159.798
7MV8ylzs47bcxolR4xLaD2,'Everyday Is A Winding Road',1996, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,51,FALSE,256.827,6,1,4,0.0393,0.598,0.668,0.0000468,0.219,-8.312,0.0408,0.733,112.929
0lfPPoWG4b3OmhieJ2YDF0,'If It Makes You Happy',1996, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,58,FALSE,324.84,7,1,4,0.0409,0.541,0.692,0.000178,0.108,-7.056,0.0278,0.303,95.446
25IRjWUZ60n7KXxcB4DiX9,'Strong Enough',1993, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,58,FALSE,189.827,2,1,3,0.803,0.587,0.274,0.00016,0.112,-15.227,0.0326,0.629,154.602
3ZpQiJ78LKINrW9SQTgbXd,'All I Wanna Do',1993, 'Sheryl Crow',4TKTii6gnOnUXQHyuo9JaD,522443,singer,folk-pop,70,65,FALSE,272.107,9,1,4,0.113,0.836,0.533,0.0105,0.296,-11.263,0.0332,0.957,120.08
4mrVwQQiv8AkXoJWehbWsK,'Landed',2005, 'Ben Folds',55tif8708yyDQlSjh3Trdu,188222,singer,folk-pop,57,41,FALSE,266.773,10,1,4,0.0557,0.413,0.684,0.0000476,0.244,-6.099,0.0291,0.306,83.199
0qAMjeQFyd1qD0LDiV8gWp,'Black Horse & The Cherry Tree',2005, 'KT Tunstall',5zzrJD2jXrE9dZ1AklRFcL,236043,singer,folk-pop,63,58,FALSE,172.373,4,0,4,0.328,0.748,0.786,0,0.34,-7.788,0.0641,0.917,104.833
5p9XWUdvbUzmPCukOmwoU3,'Suddenly I See',2005, 'KT Tunstall',5zzrJD2jXrE9dZ1AklRFcL,236043,singer,folk-pop,63,66,FALSE,201.707,0,1,4,0.225,0.587,0.767,0,0.112,-5.713,0.0449,0.664,100.38
3Q2tKt6gKdn9LUMcHFxNJy,'Raging Fire',2014, 'Phillip Phillips',6p5JxpTc7USNnBnLzctyd4,677440,singer,folk-pop,65,53,FALSE,234.693,7,1,4,0.00867,0.557,0.833,0,0.0621,-4.671,0.073,0.449,125.909
1J6bub4kiTe4h0RCo9IszE,'Home',2012, 'Phillip Phillips',6p5JxpTc7USNnBnLzctyd4,677440,singer,folk-pop,65,57,FALSE,210.173,0,1,4,0.0256,0.606,0.826,0.0000156,0.117,-6.04,0.0307,0.322,121.04
4CQXSLW5x5XT7MPBandDaB,'Magic Carpet Ride',1988, 'Bardeux',1Uhg7ePxFfwEY6HysrYjV7,436,band,freestyle,20,15,FALSE,203.56,0,0,4,0.222,0.757,0.602,0.000123,0.101,-12.985,0.0326,0.963,128.854
5LOYN0nX5filYLu1eOuDqA,'When We Kiss',2010, 'Bardeux',1Uhg7ePxFfwEY6HysrYjV7,436,band,freestyle,20,15,FALSE,292.84,9,0,4,0.289,0.695,0.219,0.575,0.342,-18.79,0.0553,0.543,96.934
0xsvvo4F8Qs67gwKdPQevF,'Should I Say Yes?',1988, 'Nu Shooz',2The4Ur661sLPGndcUuuLu,42000,band,freestyle,46,21,FALSE,291.067,9,0,4,0.166,0.725,0.723,0.0654,0.28,-9.996,0.0382,0.851,96.653
09PFYYJuXJ961Kp8ZIxxpx,'Point Of No Return',1986, 'Nu Shooz',2The4Ur661sLPGndcUuuLu,42000,band,freestyle,46,36,FALSE,266.04,5,1,4,0.0193,0.691,0.839,0.0701,0.0503,-10.401,0.05,0.808,109.152
647q0KZHceDZTyLExHU0ue,"""I Can't Wait""",2019, 'Nu Shooz',2The4Ur661sLPGndcUuuLu,42000,band,freestyle,46,50,FALSE,218.827,7,0,4,0.166,0.785,0.844,0.002,0.0681,-4.63,0.0574,0.94,103.968
1wbM7WXEKWPxqwFg3iR6BU,"""I'd Still Say Yes""",1986, 'Klymaxx',2wh5Qu35PjDbJBqAv65RGa,120229,band,freestyle,45,49,FALSE,281.573,9,1,4,0.26,0.576,0.376,0,0.109,-14.656,0.0271,0.525,78.078
3eNN7Fn15Wpml9akJ5aJga,"""I Won't Give Up On You""",1990, 'TKA',4ihWkKDRxQFy33afJaI95y,24738,band,freestyle,39,12,FALSE,289.04,11,0,4,0.0581,0.729,0.873,0.0000872,0.0713,-8.446,0.143,0.588,105.533
2GlCfUheirwLr62pmb6rMt,'Maria',1990, 'TKA',4ihWkKDRxQFy33afJaI95y,24738,band,freestyle,39,33,FALSE,417.12,6,0,4,0.0263,0.658,0.887,0.329,0.07,-8.444,0.0638,0.538,118.098
7niZtO67QF2y4UysyGA7U6,'One Way Love',1987, 'TKA',4ihWkKDRxQFy33afJaI95y,24738,band,freestyle,39,35,FALSE,317.267,1,1,4,0.00276,0.715,0.734,0.00306,0.295,-12.934,0.0467,0.734,117.204
1YjT8Oigrk3zl2FfxzL0qF,'You Are The One',1989, 'TKA',4ihWkKDRxQFy33afJaI95y,24738,band,freestyle,39,35,FALSE,291.6,7,1,4,0.0144,0.718,0.654,0.324,0.18,-12.516,0.0605,0.696,120.059
37fXlIwxO9bfLdmbU67MwS,'Louder Than Love',1990, 'TKA',4ihWkKDRxQFy33afJaI95y,24738,band,freestyle,39,39,FALSE,319.293,6,0,4,0.0609,0.693,0.79,0.145,0.109,-5.587,0.0353,0.447,121.842
6HoFcVqhRM3JXfByq0t5go,"""All That Glitters Isn't Gold""",1989, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,13,FALSE,350.04,8,1,4,0.189,0.665,0.822,0.00673,0.162,-9.869,0.0383,0.795,117.34
0QciY6CzknfKHZD9h0Oahg,'Promise Me',1987, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,19,FALSE,418.907,8,1,4,0.0166,0.601,0.58,0.00000412,0.0312,-11.052,0.0296,0.429,139.923
1DTLJp3baHKyTYZMWD4zgp,"""We Can't Go Wrong""",1989, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,21,FALSE,316.627,9,1,4,0.0168,0.587,0.409,0.0353,0.0458,-15.075,0.0279,0.449,143.639
43xOqAcwcJ8s3jPwU5R8fq,'My Heart Skips A Beat',1989, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,23,FALSE,320.533,2,0,4,0.134,0.648,0.675,0.000249,0.139,-9.401,0.0413,0.54,116
3rVHrg2msB9jIvNsj0ceQM,'Show Me',1987, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,29,FALSE,230.493,0,0,4,0.00486,0.708,0.628,0,0.0565,-11.354,0.0393,0.776,113.412
2PeP9g0AZq7KoLoeN9n9QY,'Wishing On A Star',1998, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,29,FALSE,240.707,5,0,4,0.212,0.696,0.829,0.00542,0.136,-9,0.046,0.686,97.086
6L14MdRtQrxsuQQ5thpRKY,'Inside Outside',2005, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,37,FALSE,206.853,11,1,4,0.0012,0.375,0.921,0.00509,0.27,-5.387,0.239,0.455,121.208
775XMFgiUiKJqVnRAJCWAP,'Because Of You',2005, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,40,FALSE,163.893,2,1,4,0.00406,0.616,0.921,0.0000236,0.343,-5.299,0.0788,0.468,122.933
2KF1WqblO6UDPoVAkLF9EW,'Spring Love',2015, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,5,FALSE,210.782,1,1,4,0.0391,0.707,0.633,0.0000619,0.1,-16.351,0.0554,0.896,106.824
5IwVtGH6KONZ4VTJs6mOlK,'Funk Boutique',2008, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,6,FALSE,403,6,0,4,0.00749,0.63,0.864,0.35,0.0754,-10.163,0.0397,0.712,115.804
0BiVJzcTFe6HMxIder3xCm,'Thank You',1998, 'The Cover Girls',6D01mATo26VaiiCfZzpWAm,45601,band,freestyle,42,6,FALSE,300.96,11,1,4,0.576,0.504,0.637,0.0000752,0.0846,-8.337,0.0296,0.477,144.076
0uCblGxozywHsi40jeutqr,'Where Does That Leave Love',2017, 'George LaMond',0L1e8CdX4rdh54b8mIxMqB,16235,singer,freestyle,36,19,FALSE,244.958,4,1,4,0.00495,0.619,0.978,0.00549,0.0902,-4.378,0.0844,0.453,119.029
0Y5iHUJ35MRznhbI8zx1b1,'Look Into My Eyes',1990, 'George LaMond',0L1e8CdX4rdh54b8mIxMqB,16235,singer,freestyle,36,29,FALSE,313.841,0,1,4,0.0212,0.475,0.806,0.00174,0.0714,-11.891,0.0481,0.962,118.083
4XZxZXXdpclvC2BkbKtENJ,'Bad Of The Heart',1990, 'George LaMond',0L1e8CdX4rdh54b8mIxMqB,16235,singer,freestyle,36,35,FALSE,257.56,1,0,4,0.00362,0.625,0.727,0.000316,0.375,-11.289,0.0482,0.789,118.039
5byYO8JjkxV27yQYo2pDRx,'Summergirls',1989, 'Dino',1uggROm4jK7AfATvau6ATx,706,singer,freestyle,29,25,FALSE,376.573,9,0,4,0.00198,0.759,0.593,0.0567,0.175,-15.279,0.0893,0.792,121.357
1UHXwhhhyyikWEa3h79sNF,'I Like It',1989, 'Dino',1uggROm4jK7AfATvau6ATx,706,singer,freestyle,29,27,FALSE,307.2,4,0,4,0.0032,0.789,0.667,0.00957,0.068,-11.867,0.0888,0.933,108.285
2PMqneh7p2gAZKntR93ney,'Sunshine',1989, 'Dino',1uggROm4jK7AfATvau6ATx,706,singer,freestyle,29,7,FALSE,229,5,1,4,0.0624,0.73,0.52,0.000554,0.375,-14.76,0.0612,0.956,104.367
0El4vsM1m7ef4nMTb0vyrV,'Never 2 Much Of U',1989, 'Dino',1uggROm4jK7AfATvau6ATx,706,singer,freestyle,29,9,FALSE,329.96,7,0,4,0.116,0.601,0.4,0.000653,0.305,-14.753,0.0316,0.788,81.259
20VjgF0Oyy4Yog1JqHu5KQ,'Shy Girl',1995, 'Stacey Q',3q8tRS0hCMVCylgKAoA0ya,23142,singer,freestyle,43,11,FALSE,291.933,4,0,4,0.00568,0.799,0.677,0.0307,0.0361,-11.599,0.0613,0.728,119.798
1dCatT06gfaBkMgBu0NZNz,"""Don't Make A Fool Of Yourself""",1988, 'Stacey Q',3q8tRS0hCMVCylgKAoA0ya,23142,singer,freestyle,43,18,FALSE,251.64,11,0,4,0.076,0.809,0.301,0.000552,0.192,-17.904,0.056,0.763,114.144
2xPbEhd1ilXNzIYUYEBUuL,'We Connect',1986, 'Stacey Q',3q8tRS0hCMVCylgKAoA0ya,23142,singer,freestyle,43,27,FALSE,252.24,8,0,4,0.0557,0.764,0.456,0.000588,0.0477,-15.331,0.0331,0.927,133.53
2dURQIBrw3XcHyVZlfdpC1,'Two Of Hearts',1986, 'Stacey Q',3q8tRS0hCMVCylgKAoA0ya,23142,singer,freestyle,43,51,FALSE,237.533,5,0,4,0.0833,0.852,0.523,0,0.106,-6.716,0.032,0.65,130.154
04iQpMbrtkCtyRcIQ7Hkt9,"""I've Been Thinking About You""",2015, 'Jocelyn Enriquez',5hgxMFtaWAhh6LDHdVBZLB,4832,singer,freestyle,40,13,FALSE,232.153,6,0,4,0.0174,0.751,0.876,0.000937,0.0932,-8.142,0.0608,0.673,125.141
4gmcD7RZVO68JwIwtK0vpx,'A Little Bit Of Ecstasy',1997, 'Jocelyn Enriquez',5hgxMFtaWAhh6LDHdVBZLB,4832,singer,freestyle,40,32,FALSE,248,6,0,4,0.036,0.496,0.762,0.00199,0.315,-7.64,0.0628,0.674,130.004
6hpkEh9z1tuhOQPlCunMaj,'Do You Miss Me',2014, 'Jocelyn Enriquez',5hgxMFtaWAhh6LDHdVBZLB,4832,singer,freestyle,40,35,FALSE,218.253,11,0,4,0.00265,0.72,0.872,0.00192,0.259,-8.705,0.0631,0.755,129.956
0dgVkWzPFSmEZbfPPcVsmo,"""Can't Get You Out Of My Mind""",2004, 'Lil Suzy',5HPsVk1MblCoa44WLJsQwN,30168,singer,freestyle,43,12,FALSE,216.067,6,0,4,0.0457,0.863,0.68,0.000476,0.0853,-6.018,0.0642,0.875,130.092
3Wb2ag0YTCdNTAIOXICtRA,'Promise Me',2004, 'Lil Suzy',5HPsVk1MblCoa44WLJsQwN,30168,singer,freestyle,43,23,FALSE,235.627,5,0,4,0.00739,0.718,0.876,0,0.323,-5.711,0.0714,0.649,125.991
51k2LB1iizPL9grpAkQrco,'Take Me In Your Arms',2004, 'Lil Suzy',5HPsVk1MblCoa44WLJsQwN,30168,singer,freestyle,43,43,FALSE,232.933,7,1,4,0.272,0.774,0.754,0.0000905,0.115,-5.147,0.0488,0.838,125.973
28hTYJdWFYzIhApFfqwGtV,'I Still Love You',2004, 'Lil Suzy',5HPsVk1MblCoa44WLJsQwN,30168,singer,freestyle,43,6,FALSE,250.84,0,1,4,0.00234,0.655,0.758,0.0000285,0.182,-6.731,0.0242,0.366,95.871
24evA71Fq0cHhjinJAzEHI,'What You See Is What You Get',2019, 'Brenda K. Starr',5Ne8hQEmy0eZu9hlE3j58B,7437,singer,freestyle,40,18,FALSE,319.253,11,0,4,0.0995,0.727,0.867,0.000606,0.189,-9.087,0.0374,0.961,124.229
7D8LfO2ijOq9DnaVntnc3Q,'I Still Believe',2019, 'Brenda K. Starr',5Ne8hQEmy0eZu9hlE3j58B,7437,singer,freestyle,40,39,FALSE,229.24,7,1,4,0.279,0.546,0.563,0,0.102,-8.778,0.0283,0.374,58.996
1JYfHi3cPAR8983cL45bLp,'Baby Talk',2007, 'Alisha',5QrhSuPUQ0vDFWdb38YPHN,3054,singer,freestyle,27,31,FALSE,338.227,6,0,4,0.0117,0.707,0.932,0.0157,0.384,-7.538,0.0511,0.835,114.658
4kKAtBEuL98VprIm7dFuQC,'Together Forever',2013, 'Lisette Melendez',6EHBN4iYnUq7kLpfEnDONk,18230,singer,freestyle,36,19,FALSE,345.783,11,1,4,0.0223,0.689,0.961,0.109,0.341,-4.126,0.0608,0.731,118.94
1jmMxbFufFINmIkRuN6UUf,'A Day In My Life (Without You)',2008, 'Lisette Melendez',6EHBN4iYnUq7kLpfEnDONk,18230,singer,freestyle,36,2,FALSE,230.667,6,0,4,0.00209,0.623,0.847,0.177,0.275,-9.027,0.0354,0.832,119.134
72n9ko5Xe4rlW0QpRbodF6,'Goody Goody',2008, 'Lisette Melendez',6EHBN4iYnUq7kLpfEnDONk,18230,singer,freestyle,36,5,FALSE,315.24,1,1,4,0.0279,0.785,0.748,0.012,0.0686,-5.687,0.0498,0.327,98.908
6Ib6spYstXrIWT8R0jAHoF,'For Tonight',1986, 'Nancy Martinez',6KKKmiLXA3G7jxCarYjo7V,2309,singer,freestyle,22,27,FALSE,250.293,11,0,4,0.614,0.808,0.751,0.0158,0.0614,-12.246,0.059,0.911,115.754
4RewkMQk5g1FRRsiTJdGUP,'Hold Me',1987, 'Sheila E.',6OQrOpxSIfPai3cFaN4v4P,134725,singer,freestyle,52,20,FALSE,302.533,2,0,4,0.229,0.622,0.382,0.00000713,0.284,-15.851,0.0451,0.564,76.164
5I0620xa6ecXZinsDUUcYF,'The Belle Of St. Mark',1984, 'Sheila E.',6OQrOpxSIfPai3cFaN4v4P,134725,singer,freestyle,52,32,FALSE,306.573,1,1,4,0.0319,0.612,0.806,0.00000144,0.168,-7.456,0.0479,0.676,79.142
5R6ol4f8WCUCWNrB7Ymf99,'A Love Bizarre',1985, 'Sheila E.',6OQrOpxSIfPai3cFaN4v4P,134725,singer,freestyle,52,44,FALSE,738.053,1,1,4,0.0217,0.768,0.612,0.0239,0.0513,-13.381,0.0454,0.878,113.798
179SfVFJ0ZN41toTxnpgRD,'The Glamorous Life',1984, 'Sheila E.',6OQrOpxSIfPai3cFaN4v4P,134725,singer,freestyle,52,48,FALSE,543.56,3,0,4,0.0261,0.759,0.675,0.0341,0.431,-14.366,0.0422,0.866,127.522
6mMhnpKEpRsIzIzoO6rjgS,"""I'll Be By Your Side""",1996, 'Stevie B',6V7pNWhlJpD0s0bMdB1PU9,98092,singer,freestyle,53,12,FALSE,300.413,3,1,4,0.241,0.575,0.42,0,0.0852,-9.909,0.0278,0.485,122.724
62VREhsmrl57i5R1MC4kBn,'Girl I Am Searching For You',1988, 'Stevie B',6V7pNWhlJpD0s0bMdB1PU9,98092,singer,freestyle,53,18,FALSE,286.467,11,0,4,0.0094,0.663,0.733,0.000477,0.0593,-14.364,0.0468,0.611,119.453
0Q5Z7wJHW9GvQGvIze22d9,"""Dreamin' Of Love""",2009, 'Stevie B',6V7pNWhlJpD0s0bMdB1PU9,98092,singer,freestyle,53,19,FALSE,232.253,4,0,4,0.00338,0.725,0.736,0.0000143,0.0894,-8.529,0.133,0.622,124.031
77FpiIZMdHmJ2C0pyBvbBH,'Dream About You/Funky Melody',2007, 'Stevie B',6V7pNWhlJpD0s0bMdB1PU9,98092,singer,freestyle,53,2,FALSE,369.333,4,0,4,0.000532,0.805,0.451,0.695,0.103,-17.401,0.111,0.465,128.005
4x1Jz637CwER4rlIh2pM69,'Forever More',2011, 'Stevie B',6V7pNWhlJpD0s0bMdB1PU9,98092,singer,freestyle,53,3,FALSE,255.707,10,0,4,0.166,0.622,0.862,0.0000909,0.109,-9.309,0.0544,0.739,107.986
1gc0QMjbY3xbk890lSEity,'Love And Emotion',2011, 'Stevie B',6V7pNWhlJpD0s0bMdB1PU9,98092,singer,freestyle,53,3,FALSE,224.227,6,1,4,0.0425,0.556,0.849,0,0.066,-8.66,0.0848,0.918,200.952
4AdoCnC04nbS761u8yuNaT,'I Wanna Be The One',1988, 'Stevie B',6V7pNWhlJpD0s0bMdB1PU9,98092,singer,freestyle,53,33,FALSE,304.427,7,0,4,0.0872,0.694,0.874,0.000016,0.356,-9.495,0.0657,0.781,121.091
6VmodO1LYuO5RVpaqn5kwp,'Because I Love You (The Postman Song)',2011, 'Stevie B',6V7pNWhlJpD0s0bMdB1PU9,98092,singer,freestyle,53,34,FALSE,303.333,1,1,4,0.743,0.347,0.37,0.00000267,0.113,-10.027,0.0291,0.0584,128.398
46WPaQLF79IEtXU80NLnon,'In My Eyes',1988, 'Stevie B',6V7pNWhlJpD0s0bMdB1PU9,98092,singer,freestyle,53,36,FALSE,318.707,6,1,4,0.0168,0.762,0.509,0,0.0416,-13.567,0.065,0.911,122.699
6UizVkYQMyh22NO2HFLqJ5,'Love Me For Life',1988, 'Stevie B',6V7pNWhlJpD0s0bMdB1PU9,98092,singer,freestyle,53,6,FALSE,318.733,6,1,4,0.476,0.586,0.306,0.0000143,0.0904,-14.632,0.027,0.0844,115.339
7yhDrZHrOrYuoLr4Po7bsT,'I Fell In Love',1998, 'Rockell',6WUYWmJKUgwQWaPjHq5OcP,12980,singer,freestyle,39,22,FALSE,273.093,9,1,4,0.0102,0.825,0.858,0.0373,0.0543,-7.586,0.08,0.92,135.027
4Xf27f2BIY6FmvifqxQ7RD,'In A Dream',1998, 'Rockell',6WUYWmJKUgwQWaPjHq5OcP,12980,singer,freestyle,39,46,FALSE,241.693,9,0,4,0.019,0.785,0.688,0.3,0.136,-7.348,0.0385,0.835,132.279
1raT3L0NJtc10t7xNgHJZ1,'I Will Love Again',2000, 'Lara Fabian',7ocwZINHqO9DZJgFtc1B20,257217,singer,french pop,58,52,FALSE,223.04,9,0,4,0.0435,0.643,0.757,0.00000135,0.0883,-8.031,0.0347,0.471,126.975
1HGyhNaRUFEDBiVLbvtbL6,'Murder She Wrote',1993, 'Chaka Demus & Pliers',6RQkaOWddQmiLLJqSgnTbm,74916,singer,funana,58,61,FALSE,245,11,0,4,0.161,0.883,0.733,0.00026,0.334,-9.153,0.128,0.947,95.103
32YkbLhtHxiyv0UpEgUmDm,"""Dancin' In The Key Of Life""",1985, 'Steve Arrington',030gEPJwNJnBcyra7CB9vM,8723,band,funk,33,27,FALSE,297.24,11,1,4,0.00981,0.729,0.64,0.00329,0.0656,-11.026,0.0534,0.775,115.916
70mUFB1UdPD0i8VfIuaFXJ,'Time Will Tell',2011, 'Tower Of Power',0JCxGVxsISZzJHJPUOtceB,156731,band,funk,54,19,FALSE,287.76,4,0,3,0.632,0.395,0.772,0.0000381,0.804,-6.505,0.0847,0.329,124.024
0GEMqWyxl6gGHWFnFkB9Cc,"""You Ought To Be Havin' Fun""",1976, 'Tower Of Power',0JCxGVxsISZzJHJPUOtceB,156731,band,funk,54,26,FALSE,186.733,0,1,4,0.161,0.752,0.585,0.0188,0.402,-13.004,0.112,0.957,116.641
5jw9uvo2V56NrnZB4K5xOT,'Down To The Nightclub',2011, 'Tower Of Power',0JCxGVxsISZzJHJPUOtceB,156731,band,funk,54,28,FALSE,117.88,10,0,4,0.381,0.59,0.946,0,0.924,-4.282,0.169,0.805,103.832
3sTDgTlRHa7D31JdklJ6Ou,"""This Time It's Real""",1973, 'Tower Of Power',0JCxGVxsISZzJHJPUOtceB,156731,band,funk,54,30,FALSE,170.8,0,1,4,0.376,0.548,0.799,0,0.111,-6.149,0.16,0.856,140.089
4XcPdyk6cHl4c1er0KLTHr,"""Don't Change Horses (In The Middle Of A Stream)""",1975, 'Tower Of Power',0JCxGVxsISZzJHJPUOtceB,156731,band,funk,54,32,FALSE,284,0,1,4,0.299,0.704,0.826,0.00000262,0.11,-6.489,0.0705,0.894,99.326
0LDauNxnqI5nsyCa2Xsc5W,"""You're Still A Young Man""",1972, 'Tower Of Power',0JCxGVxsISZzJHJPUOtceB,156731,band,funk,54,38,FALSE,337.04,3,1,3,0.234,0.447,0.449,0,0.229,-9.206,0.0333,0.527,114.36
55iDwZfpaU7ytsadT7BDVE,'So Very Hard To Go',1973, 'Tower Of Power',0JCxGVxsISZzJHJPUOtceB,156731,band,funk,54,45,FALSE,217.24,10,1,4,0.568,0.645,0.639,0.0000434,0.326,-6.452,0.0342,0.72,95.254
66TSoVnJ1P9Tyok03zUlTr,'What Is Hip?',1973, 'Tower Of Power',0JCxGVxsISZzJHJPUOtceB,156731,band,funk,54,50,FALSE,304.733,9,1,4,0.138,0.666,0.733,0.000349,0.0892,-5.884,0.0563,0.597,101.858
40i4ht9XKcuhl5G8xzmhPE,'Fishnet',2019, 'Morris Day',1L56apXminRPJqnqBN0vhe,93079,band,funk,32,0,FALSE,366.067,11,1,4,0.0104,0.736,0.729,0.0314,0.667,-14.074,0.0418,0.713,110.936
3M51z9DUFbxkvOHIFz9gsM,'The Oak Tree',1985, 'Morris Day',1L56apXminRPJqnqBN0vhe,93079,band,funk,32,24,FALSE,442.467,9,0,4,0.128,0.772,0.752,0.000684,0.324,-11.411,0.178,0.672,118.204
2d3OqQ1qTAzC2MRuxPAJlH,'Can You Handle It?',1973, 'Graham Central Station',1OGcRXAY9iO4egWiIBqX8F,29323,band,funk,43,17,FALSE,310.467,0,1,4,0.111,0.645,0.776,0.000813,0.334,-10.937,0.0519,0.76,101.339
54c8a6GAc0Txv7DVMWbIQf,'Your Love',1975, 'Graham Central Station',1OGcRXAY9iO4egWiIBqX8F,29323,band,funk,43,19,FALSE,199.84,7,1,3,0.746,0.561,0.671,0.00000914,0.106,-9.007,0.0413,0.761,141.616
1xXNrpcZ7UyKVWiI6GEc75,'The Jam',1975, 'Graham Central Station',1OGcRXAY9iO4egWiIBqX8F,29323,band,funk,43,44,FALSE,492.013,11,0,4,0.125,0.701,0.83,0.329,0.114,-10.517,0.0667,0.648,107.772
7CCR0i2wUUFsFSHaCMKX36,"""Don't Let It Get You Down""",1973, 'The Crusaders',3Bhgbs9kIwl8SuU0eIqN6b,48589,band,funk,49,18,FALSE,183.507,8,1,4,0.134,0.821,0.529,0.857,0.0299,-13.157,0.0335,0.969,108.506
0KyYrq0cy5Tqy0u56aDU7h,'Put It Where You Want It',1972, 'The Crusaders',3Bhgbs9kIwl8SuU0eIqN6b,48589,band,funk,49,34,FALSE,320.253,5,1,4,0.464,0.855,0.422,0.912,0.0873,-13.883,0.0379,0.907,126.58
5CtKsA5lA75wWaqxrC1r02,'Street Life',1979, 'The Crusaders',3Bhgbs9kIwl8SuU0eIqN6b,48589,band,funk,49,42,FALSE,678.2,5,0,4,0.361,0.537,0.414,0.00119,0.0683,-15.31,0.0554,0.57,110.827
6uELBL2VmKoaGjtDYONrva,'Love Is A House',1987," ""Force M.D.'s""",3KpLtTMpLAko7nBDmiYg7Z,110985,band,funk,43,39,FALSE,312.16,8,1,4,0.301,0.682,0.4,0.0000204,0.0805,-15.69,0.0282,0.838,92.101
1WtkrKWpfFx75erK1VqtQh,'Tender Love',1985," ""Force M.D.'s""",3KpLtTMpLAko7nBDmiYg7Z,110985,band,funk,43,50,FALSE,234.053,8,1,4,0.765,0.34,0.336,0.000114,0.126,-7.288,0.0289,0.0932,142.631
2NTthHOGU0Z4YAU21YPRg6,'Better By The Pound',1975, 'Funkadelic',450o9jw6AtiQlQkHCdH6Ru,332436,band,funk,58,22,FALSE,163.347,2,1,4,0.0385,0.777,0.853,0,0.0811,-7.637,0.122,0.624,113.539
